username,payout,points,total_payout,total_points,total_wus,created_at
7f2l9cglxhsn,2.67,6630,184.4,564644,80,2022-01-06T09:20:40.892Z
7dcpcw3xb3wu,2.61,4303,814.47,4277913,218,2021-05-07T11:42:31.46Z
7esl2qdsg5w4,31.72,287994,12008.71,127025759,1422,2021-08-29T13:17:02.699Z
7dtmv5bltg03,30.61,272070,14378.02,126229366,444,2021-04-04T05:10:15.658Z
7dem4izljqh2,30.65,295740,8946.71,98271700,379,2021-06-04T00:15:10.653Z
7d3wlrehd3gj,37.36,372883,5776.4,53419272,867,2021-03-21T02:23:56.37Z
7apjeupwajl1,19.48,145180,458.52,3611018,108,2022-04-09T20:01:51.386Z
7d1jfkrb4omq,6.15,37000,264.41,2027879,28,2022-04-06T19:45:44.788Z
7buukg23qb5j,3.72,21497,2174.89,6735802,487,2021-05-14T05:04:47.630Z
7bs0ajlbyquv,3.6,5307,4790.87,5926710,624,2020-09-11T19:26:50.658Z
79ompety2klk,52.57,682094,515.91,6351797,32,2022-01-18T21:10:22.422Z
7ccvbyktxxey,86.8,938078,30521.2,345416551,1622,2021-04-29T19:37:49.542Z
7bnqdlx26nth,7.22,24779,11259.04,51375537,1304,2021-04-28T01:09:18.843Z
7a25l96k9epg,28.45,529460,13675.69,208472129,1781,2021-05-19T16:54:55.822Z
7c27zn93rmmm,78.79,1654444,39659.61,784336480,4058,2021-04-27T15:01:53.691Z
79z7bvo3nhe6,49.15,600425,3150.71,26653697,462,2021-07-20T10:00:22.305Z
77s7ldfl1h09,2.63,4800,248.57,1162306,111,2021-10-28T14:17:00.655Z
78awwect7ao3,3.69,21300,4741.2,14213709,594,2021-04-02T01:29:09.788Z
77fbacqnclt8,48.87,594255,8984.86,115625390,1253,2021-11-29T13:04:59.161Z
77tzr7oxu7gs,10.49,67770,1050.93,7256017,386,2021-09-14T16:46:38.103Z
774bqawqsa6a,48.61,588307,9643.02,123729239,245,2021-09-28T13:23:30.198Z
79ijztrfkwoz,2.92,16800,5874.73,36854753,1030,2021-05-09T16:21:25.736Z
79c1fwibqm7m,36.5,359070,21295.03,247168053,1501,2021-04-28T02:40:39.447Z
76fjtntxddfe,22.04,170341,7332.98,68949816,2594,2021-09-07T08:13:27.976Z
76p4dhwlsevo,20.18,152101,51906.05,56604428,2215,2020-05-28T18:39:09.33Z
764tuutun98y,177.67,3218251,71372.1,1400503571,6822,2021-04-19T18:28:35.351Z
75ew6jh879tn,2.6,5000,4792.01,36094208,803,2021-06-06T14:51:33.157Z
75fxs8rw8aoi,19.36,144000,918.05,8317526,105,2022-04-02T21:31:54.339Z
75fcfjwql6j6,2.66,9503,9566.16,68273408,1076,2021-04-27T18:34:16.689Z
74pzenh5ntd8,42.62,456702,23101.77,303125054,2895,2021-05-06T06:58:00.280Z
73zznl9vzxfd,35.03,335000,3850.54,27242661,304,2021-06-12T14:47:09.136Z
760w5aocziq6,54.46,407638,11030.96,68453162,1233,2021-04-24T13:45:00.296Z
74647f9jyc11,9.85,62703,1548.41,9919555,639,2022-01-18T08:58:08.67Z
74905rf552y3,88.55,2245882,38035.08,660306278,3560,2021-05-12T17:21:49.666Z
71tsdlxcz71u,122.33,1292768,79310.04,1038237324,4121,2021-03-09T21:33:15.953Z
71td2eii2fwc,25.06,204030,22344.62,218148308,2123,2021-04-29T19:25:33.608Z
7164ilfnimzg,13.36,90000,1172.31,17126092,148,2021-10-30T11:55:58.943Z
70vj7jtmyakn,19.42,144559,3301.63,23794051,253,2021-07-26T19:54:45.233Z
70kv2ama1v69,78.7,1649830,3889.16,48580299,153,2022-01-01T07:38:48.952Z
71htwvipf89q,40.88,433186,7115.05,64396888,206,2021-06-05T16:32:18.441Z
70p9llpr3jt4,1.54,8368,291.34,922813,126,2021-03-06T19:21:46.364Z
6zynk46u0ars,18.75,138047,4805.83,36165168,361,2021-05-21T06:31:47.448Z
70be27yr23ra,66.33,1103225,34073.99,537189161,3543,2021-03-30T22:46:46.293Z
6zmjvvke2flc,32.49,154546,17861.95,90842398,2166,2021-05-05T16:46:56.64Z
6zdj1sy3vrxz,20.4,154240,6013.77,36413521,682,2021-05-13T07:22:52.801Z
6z4o6l1cec5y,49.7,612853,12122.33,160997727,693,2021-11-12T23:16:15.624Z
6y3g7klugo0f,28.26,242550,9454.74,111170966,894,2019-10-21T13:17:44.155Z
6tircwrqcvk0,2.61,6487,418.12,2201876,146,2021-12-06T00:21:09.268Z
6upbc8f0kggr,51.27,649824,7072.81,98352141,452,2021-10-30T21:54:41.905Z
6vtzrlbm9bw0,2.6,8368,6241.97,12322858,983,2020-12-18T15:25:38.284Z
6vc4g6f0nhnf,156.97,2898115,60931.55,995465416,3269,2021-05-14T08:16:08.405Z
6wgyrp1odhlc,18.27,240768,9665.74,97495617,793,2021-05-18T02:54:30.922Z
6xgovde5y77m,11.36,74570,9331.64,57505223,1974,2021-05-12T15:09:16.277Z
6ss7eciimx6r,2.61,9816,1650.71,3346869,293,2021-03-11T14:55:40.234Z
6y2b6uwq0ud1,20.54,108032,16364.72,94960282,6464,2021-04-27T19:25:30.389Z
6s7tlw6hxpe7,55.99,772082,6906.65,71285532,672,2021-10-14T16:55:22.528Z
6s44b5d1bcy4,28.67,843691,9422.16,99389750,707,2021-03-22T19:40:51.138Z
6ozvd2w7ef3z,54.75,738003,3304.13,52154202,190,2022-03-06T20:46:22.312Z
6qmqt5asusl8,2.68,6000,1057.83,1316052,509,2021-06-11T23:05:46.298Z
6qx1gfapbbqb,6.25,20633,4761.85,17790990,852,2021-04-12T22:11:12.349Z
6o5hl9xmwbo1,12.21,81101,101.74,682942,10,2022-04-02T01:33:58.626Z
6qxethkxhp3n,1.48,7427,10022.52,71156094,2085,2021-03-26T05:54:16.284Z
6ox8l1c6y2z7,2.61,12768,11816.67,47560493,2084,2021-03-17T01:53:00.266Z
6olu9e2wjvks,50.21,624315,5844.09,71544818,621,2021-07-20T03:04:16.150Z
6r4ckqv35zxz,25.39,207770,29190.72,203349134,4703,2021-03-07T16:12:07.660Z
6m5khs4cnqq2,109.4,4209919,669465.76,5493992036,34917,2020-04-02T11:48:21.47Z
6l3orkfyyzb6,39.7,411906,1884.35,17974840,926,2022-03-14T12:16:43.437Z
6lyvct6m02p6,67.33,1139849,6948.71,137288329,652,2021-11-04T06:14:44.322Z
6ly07egejptw,35.03,335000,3126.53,9545695,1015,2021-04-21T15:02:04.167Z
6lu546t6upgl,67.47,696073,19532.84,155542708,1102,2020-07-05T14:34:35.694Z
6jsr0h8n13wv,45.86,528852,2681.4,37981225,146,2022-03-24T14:01:42.235Z
6krdzmqf7qg1,3.54,3461,9797.17,5742440,459,2020-02-27T16:27:28.458Z
6m35hrrexxaa,2.62,8423,6492.8,1357919,506,2019-08-10T10:20:57.761Z
6kunnr171sa4,110.49,966784,31612.77,231181824,1833,2021-03-05T07:02:30.228Z
6k5wr5npqutp,2.61,3500,607.42,1348239,374,2021-06-05T00:14:33.710Z
6lgvg1dod653,11.89,174960,9708.17,126928003,1243,2021-04-26T20:20:57.92Z
6iq796kp9tn4,12.21,81101,34.17,156563,9,2022-04-07T12:23:17.464Z
6irijhs45j64,2.65,4147,1929.46,7643892,430,2021-05-09T03:52:59.332Z
6ion53ncghyn,110.46,4345580,28137.36,1326264937,3897,2021-11-12T05:37:19.508Z
6ih851jza0jy,10.32,66478,2024.47,10393132,685,2021-05-09T20:22:07.615Z
6hpjyeruupu6,52.24,673884,33740.21,562301333,4424,2021-05-07T22:48:29.914Z
6gj0d6sh3fle,2.99,17179,1840.49,4895909,354,2021-04-18T23:35:29.506Z
6ieu5i2v3p18,53.41,703076,8504.2,102146702,821,2021-12-12T21:39:40.64Z
6ggowocbkabb,5.63,33748,1576.01,14589649,406,2021-11-29T11:34:19.176Z
6g8h7q75om8f,2.68,3600,512.58,706648,203,2021-05-19T22:16:06.196Z
6imbqqhc6bk2,8.51,28153,131417.82,167703147,5074,2019-04-12T18:50:01.96Z
6e9dhd2nfylj,2.66,3946,157.58,374856,74,2022-02-28T12:16:48.760Z
6eriu79mi8ol,83.0,580510,7238.29,49795344,432,2021-03-01T09:28:37.908Z
6etkvlehlvnp,34.35,325350,1188.87,11441363,61,2022-02-04T08:44:02.657Z
6e39sxpv5df9,7.62,47168,6308.34,47676984,1414,2021-06-22T04:53:19.930Z
6d34i95y2m8j,36.75,363051,1412.7,13993637,185,2022-03-21T00:41:02.968Z
6g4n3uirfgax,24.3,195616,9044.68,76932746,971,2021-05-14T17:31:33.477Z
6euqgkdaakzn,11.88,78540,2907.73,22146947,3946,2021-12-14T14:40:00.892Z
6eev1bj5xwv1,41.23,439452,4624.38,49035552,526,2021-07-20T02:17:47.259Z
6bwe4g5198dg,47.88,297000,8100.03,44746860,438,2021-06-11T22:03:02.887Z
6f611xirjh99,163.19,2433299,74165.73,1294257922,6076,2021-05-17T14:20:12.315Z
6bjuogsvr0gp,2.61,6820,83.87,216489,46,2022-03-21T14:50:49.991Z
6bo760dvpy1i,45.66,481250,7378.97,92861062,205,2021-10-04T01:26:17.115Z
6b398rfk8zpl,58.15,832869,8398.45,132108218,1070,2021-11-07T12:57:18.661Z
6bq6kgew1fhg,17.0,121582,1213.13,8692964,94,2022-03-04T22:08:45.329Z
6bf3xuix230l,17.3,124172,1197.71,8449933,92,2022-03-04T22:12:32.661Z
6blxanqtfsag,39.58,409688,13247.16,98487593,747,2021-03-05T13:54:54.379Z
69gihpviniyu,10.49,67770,32.87,144229,10,2022-04-07T12:23:16.982Z
69zeaztn43cc,50.14,622769,9976.6,119187242,1453,2021-09-05T07:27:31.428Z
69qs7mnxp50n,2.57,4225,426.61,680350,270,2021-07-20T22:40:16.833Z
6b8t8m942sl6,2.64,3925,2321.02,2842193,715,2021-04-10T18:07:10.688Z
67hu7257v4lq,2.6,6790,205.55,482059,91,2022-02-12T18:22:07.49Z
687f14m0ykp2,12.74,85225,448.3,2564655,155,2022-01-28T21:30:11.673Z
67cf40m3oca7,61.79,1056284,28009.78,110292213,493,2019-07-20T10:36:15.39Z
6904er3192w6,18.68,137302,4547.79,37777844,840,2021-08-07T00:14:38.489Z
67gbqgp119tv,2.59,5502,1946.55,2108250,430,2021-03-15T12:14:31.378Z
68h2x6x67800,2.6,6800,370.74,861680,249,2021-10-26T14:36:49.579Z
67gxdn4ngzur,71.8,440031,29260.41,207966876,665,2021-05-24T07:57:41.782Z
66puocnq1u8f,2.76,15845,1830.66,16147182,280,2021-12-04T15:16:06.210Z
65mvyrzygxam,2.61,6470,534.29,1244148,226,2021-11-08T09:36:06.863Z
66q38bkwanpg,36.43,358029,17353.24,166837352,751,2021-05-15T09:40:30.186Z
6446dnqz6e2v,43.88,489096,2942.02,31702009,111,2021-05-26T08:08:06.314Z
65e0qoasao0n,2.63,4800,29.01,49170,24,2022-04-05T15:34:22.759Z
642zubsrz9uj,2.59,10768,129.19,855821,57,2022-04-08T02:49:46.965Z
64buwl1hjmqw,2.65,7313,321.26,1523511,123,2021-04-07T12:23:57.851Z
65dmbddjokqy,25.08,116254,9101.17,45804506,537,2021-05-13T19:32:23.360Z
647sssqawxdv,38.1,384595,3030.31,31419830,108,2022-02-27T04:27:05.276Z
63qdfz79s0ox,45.45,520717,3506.94,40721453,445,2022-03-07T11:26:22.52Z
63i4evglqcuv,32.18,294528,27153.36,365513814,1537,2021-05-06T14:34:09.600Z
62yesyc2tkkf,25.63,210364,4000.38,27405628,390,2021-05-11T14:29:48.88Z
62gzekwuht7k,13.85,93801,8298.69,48346323,1610,2021-04-29T10:11:08.811Z
627v63ge9o9g,2.6,4999,1042.53,6841221,288,2021-12-28T18:59:02.201Z
61v10noz6bia,14.76,102044,6742.71,59571591,1315,2021-08-14T10:03:45.673Z
6145vv2ct28t,10.77,70000,26796.99,495589064,2095,2021-02-25T19:20:42.7Z
6105vls66yna,58.11,519593,18530.63,141430766,409,2021-04-02T21:46:08.410Z
610pnk18kyim,23.28,184267,15188.85,160426191,2067,2021-05-16T02:10:24.245Z
62ekdi40v4kc,4.57,4962,16008.06,234502796,2127,2021-04-25T07:46:10.312Z
60x8aqgvq947,60.82,368424,38335.68,60463997,1987,2020-08-20T17:45:31.828Z
60m2574d1o6z,32.13,293829,3261.29,27122606,474,2021-07-20T12:16:26.495Z
61gvp8wcbabz,2.06,17160,38783.64,26237828,6965,2019-08-27T13:09:56.374Z
5zp26bm3g223,84.68,961414,27350.57,280660113,1462,2021-05-17T17:31:58.1Z
5v8x1el0fzwx,2.64,6559,512.38,1633413,255,2021-09-18T06:59:48.104Z
5xe27iafmrp3,57.28,807424,5415.74,61203042,638,2022-01-12T13:44:54.977Z
5z2iimxw9jjr,10.77,70000,3135.98,26962414,561,2021-10-30T20:18:47.605Z
5ynwrprfkv4v,38.21,189333,4803.44,20504489,640,2021-06-04T17:36:49.287Z
5x89bmn4ur6v,4.44,7626,1760.94,2520084,402,2021-05-07T09:59:31.74Z
5vw86mo8zt9o,43.68,485098,4111.26,42213206,134,2022-01-28T16:37:03.34Z
5wzgq38414qo,64.85,730989,32486.29,488792051,2682,2021-05-09T21:30:23.705Z
5uv83lybsgef,44.67,504912,8122.54,90303900,1330,2021-11-04T00:55:49.985Z
5wy6r5x4bmqs,2.57,10173,2261.5,7414241,727,2021-05-01T15:15:47.241Z
5uxlxnh5mb5u,83.4,1913791,30714.25,748854841,2453,2021-07-14T00:59:32.261Z
5tuq03a2stmk,38.68,393890,1225.63,12019570,60,2022-02-04T08:40:16.472Z
5toyjz69qvge,41.04,435917,827.02,6586898,176,2022-01-30T15:23:07.425Z
5rivafn2t5r5,57.39,810443,7950.05,186641783,737,2021-07-22T11:58:47.764Z
5t6hrnvd68mp,11.99,118530,5541.58,48001453,1422,2021-06-06T08:45:17.383Z
5tucw14uhl0g,2.68,8605,1253.14,3439909,410,2021-04-08T06:36:42.890Z
5r9zet9ki90m,40.19,420752,13507.36,124660774,512,2021-05-19T01:25:59.68Z
5s2o6vv8ynxb,46.41,539910,8053.03,69480491,238,2021-05-13T16:10:33.892Z
5rxkx69yd50m,47.38,560918,33463.63,311656895,2114,2021-03-11T02:55:21.103Z
5qng2jbfvhv2,32.97,305776,18213.98,170645145,1237,2021-05-23T05:07:28.34Z
5qxyt035um8f,62.91,982903,20377.57,238621470,2620,2021-04-29T14:45:06.800Z
5owrt15wfqtf,2.75,15768,309.87,505441,161,2021-02-27T16:42:14.206Z
5odn1t07mjwj,65.27,1064720,8430.42,121329104,708,2021-06-03T02:06:16.728Z
5p2ael7q8h91,45.49,521550,26908.12,238075989,1614,2021-03-07T06:16:54.966Z
5p2pmmk6cave,83.7,1050536,32932.56,364152922,6944,2021-05-19T05:44:14.209Z
5pp22m3ejv9y,2.67,4400,1604.43,1266211,512,2021-03-28T11:52:47.444Z
5pns0ymqjcws,49.52,2474114,43908.75,1193923208,8346,2021-02-28T23:15:13.932Z
5nw5tbu4rk26,5.43,32440,1289.5,8205827,655,2021-11-14T22:28:29.421Z
5nsjuo6dho66,2.65,4843,2036.77,3997925,614,2021-05-10T21:39:46.581Z
5qkauweqrhjj,27.34,114390,17085.51,114947702,748,2021-02-28T23:48:45.826Z
5n94zmj4ipdz,31.3,137973,10693.55,49651263,497,2021-05-13T19:29:29.67Z
5m4srkq4ny61,2.61,5285,183.97,1165800,43,2021-10-05T17:50:01.274Z
5ls1r5qqdyt4,2.61,3500,780.7,3783400,478,2021-10-30T19:01:17.343Z
5kzcdheo6av5,2.66,8134,1259.61,1602971,359,2021-05-28T14:52:26.916Z
5msviy7zjf83,45.39,519533,14620.7,152116971,472,2021-04-15T15:33:15.663Z
5lw0sjtweuym,2.69,7410,4426.14,17048434,1557,2021-05-14T16:27:39.201Z
5mrcjrkjajda,21.07,388149,9279.6,111840420,686,2021-05-02T14:09:34.341Z
5kmcur5ijr7o,43.48,481167,156.03,1256382,17,2022-04-02T12:08:14.24Z
5ky71rkbb23i,42.59,463871,4973.14,45598154,1073,2021-09-03T19:19:53.184Z
5n5i9j3ydltp,24.21,194568,21699.8,201079705,1102,2021-04-23T19:47:11.796Z
5kizls7oxihw,3.01,17290,1722.35,11936800,2100,2021-10-30T21:08:23.15Z
5k4calq82t4b,2.63,3909,175.87,394854,77,2022-02-13T00:02:58.6Z
5jjo1eb26qv3,38.71,394489,4113.8,42467563,129,2022-01-28T05:18:20.74Z
5ix2brch03v7,2.6,6800,60.11,142188,37,2021-10-30T13:54:41.176Z
5jbaiyk4wq4w,12.56,83800,856.89,4455686,376,2021-06-12T14:34:48.279Z
5ib1dtvvmlha,10.24,29088,1281.81,2243476,161,2019-04-23T01:37:52.669Z
5iwat7kydzli,2.68,11162,8288.57,90894278,715,2021-05-13T05:22:01.776Z
5hgpxixjsfyb,2.59,4058,2143.31,16978027,264,2021-05-07T16:32:38.915Z
5iwxp4r5sf0h,24.64,199430,15439.11,189808259,1473,2021-09-13T17:33:24.94Z
5ja2x2g1ehg7,4.69,7553,2598.29,3741376,503,2021-03-09T20:24:38.375Z
5j8uuj0rbj3d,104.69,3661484,38906.62,1108110013,3814,2021-05-13T16:41:22.670Z
5fgl759z4mz8,46.33,538365,7330.06,90718817,612,2022-01-27T22:36:23.769Z
5g08vx9hi1uw,12.34,82101,1948.02,13424712,684,2021-12-17T14:14:15.303Z
5elym4nmn47z,39.07,400114,66.67,505179,11,2022-04-09T01:24:08.166Z
5f8hj46i3e1c,8.08,50355,5269.24,30307109,1111,2021-05-25T04:27:17.226Z
5ecisqr9e0uz,16.04,113220,1862.65,13215944,177,2021-07-26T19:37:59.966Z
5h9ho6dofk7x,158.13,2757310,78249.63,1618078429,5220,2021-06-02T21:17:54.809Z
5e5aggdyfibi,64.45,1034752,3735.43,41590219,123,2021-12-10T17:57:13.272Z
5f2gqw4zabom,1.54,16115,1979.64,14077271,1439,2021-04-15T22:06:28.728Z
5f416eef3ejz,30.39,269383,17978.87,169309328,1970,2021-04-19T19:13:57.109Z
5e2xzrdd80kv,13.9,94230,14058.72,96023746,4126,2021-04-21T02:31:43.615Z
5dvjglxmdwa4,17.48,125714,1000.21,7323133,251,2022-01-01T10:46:02.864Z
5cq5oqn6d8xd,32.46,298550,3784.64,37869732,127,2022-01-27T20:38:43.16Z
5adp5cbjhw14,2.66,7719,121.38,461004,69,2022-03-21T19:22:50.988Z
5bizvw224mee,26.88,225267,2867.56,29127971,262,2021-03-23T00:18:22.900Z
5b5h6hot5wxe,2.57,4940,190.1,410956,165,2022-01-17T16:36:25.782Z
5chfyz5euzuq,36.06,352013,471.28,3668563,185,2022-04-01T08:17:02.92Z
5bp42t07tdxm,94.82,692171,36253.79,577129314,3567,2021-06-20T11:18:25.853Z
5b2e5z5h5005,36.87,365040,12261.72,75494044,285,2021-03-15T04:06:17.107Z
5abvq4pdtj5q,20.45,83133,15788.95,78176602,2537,2021-05-11T01:01:04.468Z
5a7sjkj63432,13.36,90000,20467.77,108136096,3030,2021-02-14T08:20:48.220Z
59g1x7bsxh1x,14.5,99804,711.6,6510177,183,2022-03-29T17:26:11.726Z
57j05snyp2h1,12.21,81101,33.62,151806,9,2022-04-07T12:23:12.449Z
56d5pv0rtk1w,10.49,67770,34.35,158580,10,2022-04-07T12:23:11.486Z
58ylb9d13exk,2.92,16788,399.45,533121,49,2021-04-19T10:04:57.823Z
5757tu1iam3x,2.81,16148,715.92,5472972,228,2022-02-13T17:57:24.663Z
597xlbx8qt1c,41.37,441901,2680.23,27418722,104,2022-02-27T22:11:57.71Z
567znkht8raf,13.36,90000,38.75,206932,10,2022-04-07T12:23:16.8Z
57t9e4uriyyd,4.02,3500,2187.22,5504966,390,2021-05-17T10:05:53.908Z
5a5nr2cr7nar,18.59,78860,3733.96,13407396,948,2021-04-17T03:57:11.336Z
56d0bao50jwa,22.1,170910,4766.46,42850642,525,2021-11-16T12:21:50.590Z
54ga1och49oc,39.69,411670,67.25,511249,11,2022-04-09T01:24:01.186Z
546eybuoqm24,2.63,5600,120.3,245975,102,2022-02-26T11:37:18.363Z
55f8jro433se,47.88,571992,8898.94,129021056,822,2022-01-13T23:54:04.416Z
55g5fgkzc3dk,56.06,317216,26563.18,173796472,1262,2021-05-01T11:20:01.448Z
54qnkxslvzkz,4.34,8090,7981.47,41389306,1314,2021-05-19T23:55:21.410Z
544a32uf4x1x,62.64,973837,12424.64,219841870,1270,2021-10-31T20:25:30.100Z
55gkmgpag9hz,2.63,5887,2078.45,2426051,460,2021-03-01T00:46:40.546Z
53ks2jafzelw,2.58,9185,439.17,1200970,342,2021-11-03T17:45:26.717Z
53gy62tp1eai,2.65,12965,973.97,5160049,440,2021-11-27T15:37:59.563Z
53gjzve1j25r,95.1,1027654,73528.11,777455011,3381,2021-02-24T11:52:59.538Z
52uz6dk2j5h0,28.52,245868,1514.5,13164683,259,2022-03-20T03:27:03.778Z
51ou7zxpot9z,26.48,219800,8305.8,253000071,627,2022-02-25T07:32:15.77Z
51ark015zv45,20.76,157770,63.12,493898,9,2022-04-17T11:16:22.46Z
5219ibd7gyze,21.61,166060,7606.67,64350104,646,2021-05-27T00:49:46.639Z
51ocjgfefccj,23.32,184680,18617.23,126729190,1565,2021-02-24T19:22:16.331Z
520sy0ar1j2u,20.86,158694,4799.63,41923751,1160,2021-11-07T01:25:18.522Z
51gm54uxlti1,92.42,2529618,5753.81,79196835,1064,2021-05-12T03:40:35.247Z
51hv144olm9d,7.65,47414,7267.25,55300797,1189,2021-05-16T08:24:26.349Z
5184ps26kv17,36.69,362070,12606.85,127081798,432,2021-04-07T11:36:26.704Z
50plt0phnarc,1.64,7949,24027.09,4154751,2655,2019-04-24T23:06:35.107Z
503233tygfjy,2.59,5800,316.35,713293,227,2021-12-15T21:13:36.9Z
4zqmegvqcxkw,35.78,347597,10366.3,111346544,688,2021-05-14T12:50:41.116Z
4z4e4vymx8pk,60.84,914391,11273.05,76768576,818,2021-02-22T10:08:07.784Z
50oygcoo9oie,22.63,177015,28621.7,194760015,1291,2021-02-28T02:06:31.203Z
4zuuye9yg8lw,3.12,17959,8974.21,28361285,2651,2021-03-23T14:28:46.456Z
4zpuyrd2kqqy,10.26,66051,5936.1,36588003,1988,2021-05-07T13:18:39.878Z
4ylkjv4wgp43,5.25,31336,4724.77,25932469,1394,2021-05-28T07:08:34.840Z
4xw8ovpb575x,4.57,26985,1633.1,10742063,814,2021-11-12T05:26:33.124Z
4yh0gl4mlt1s,2.61,10868,61198.24,52728497,6277,2019-07-29T10:18:42.337Z
4xyug2u02j23,2.61,5272,20615.21,201367518,1895,2021-05-08T12:06:41.814Z
4xoelnpla87i,102.14,839584,59711.02,661996987,2849,2021-04-10T08:40:24.795Z
4wyo6m7vm432,2.58,8724,6184.38,21467788,953,2021-03-09T22:35:41.223Z
4xl8wxmh6f8j,72.35,521785,48509.96,309832791,3038,2021-02-18T11:49:10.757Z
4wqh1b7ljrgb,14.14,96700,144.76,932338,34,2022-03-04T03:59:24.58Z
4w9j0cim5fzj,33.54,313876,7049.56,68530628,1437,2021-09-06T21:07:19.276Z
4x9hl0v52ila,1.11,5800,1490.16,9301065,908,2021-04-19T02:48:57.77Z
4wlg0qhunqcc,3.32,4237,9482.75,9373138,1662,2020-08-08T08:25:32.975Z
4vt97554mims,2.61,14164,2308.46,17797249,460,2021-05-13T14:31:08.954Z
4w3gokrd0umo,66.18,712776,18138.45,174892054,1018,2021-05-02T12:40:41.534Z
4vqnlpi62wog,4.37,42374,77249.78,81723734,8114,2019-07-19T03:49:06.119Z
4t1dxyxzq9nc,37.79,379730,815.56,8122770,29,2021-06-29T15:44:56.232Z
4u9z5smqibp6,39.28,404394,10027.16,109648595,474,2021-09-11T01:24:47.380Z
4u49ue8ipren,1.51,4500,2010.77,15696433,1445,2021-06-08T02:26:05.909Z
4t070qbp1zf7,4.04,23407,2421.97,12099045,775,2021-05-12T12:43:35.214Z
4t3tpgivdfuh,11.51,34499,80405.69,33976383,1070,2019-04-17T06:52:33.518Z
4tpb9qaa19ue,53.4,340975,28607.23,247176199,1095,2021-04-19T07:13:55.117Z
4s4l9hovbi68,2.63,14315,1224.07,6110862,974,2021-09-17T05:45:33.808Z
4rjtifcjaf4c,44.7,505610,3959.33,41014570,129,2022-01-28T16:02:04.163Z
4t4v74zdbw2u,4.39,20280,3460.47,9446713,1137,2021-05-07T07:57:47.156Z
4rojvjfgl7s7,72.29,649877,44837.33,430149006,3508,2021-03-21T11:03:24.304Z
4puq4ysjlviu,6.15,37000,247.87,1753084,28,2022-04-06T19:55:36.923Z
4r7e1w1g0kap,38.98,398691,65.0,489197,11,2022-04-09T01:27:08.680Z
4rb2ij4xp2bu,21.02,160270,571.95,3835696,224,2021-11-11T13:09:48.753Z
4q0v2i0ojpc0,2.57,6058,905.6,2035906,372,2021-07-31T02:38:00.875Z
4nc3tg6qfehn,33.28,310140,12455.28,119160497,396,2021-04-28T17:56:25.766Z
4ojnlgb0if65,77.46,1587082,10402.63,215578131,720,2021-12-09T15:05:14.516Z
4nngxc7miqqn,2.59,6785,1733.8,4424858,403,2021-02-26T04:05:48.63Z
4mvn4201310e,50.67,281790,28040.78,183119634,798,2021-05-03T06:28:58.972Z
4mft83c96vnl,60.96,414527,17129.19,127789703,3045,2021-05-03T04:54:01.835Z
4mmkgt6h5loe,1.61,6899,57536.7,81687002,4829,2020-09-10T17:14:52.957Z
4mdkk0t7m6lj,28.85,250020,2900.39,26061678,266,2022-02-04T21:31:19.196Z
4lr2jvjqjiqp,33.41,311996,2766.56,31702037,235,2022-02-25T22:15:03.127Z
4jgway705xl5,3.17,18259,1256.44,4487079,421,2021-05-07T04:23:06.114Z
4m47vhg2lcg8,21.09,92627,7648.87,24465579,1075,2021-03-10T21:28:46.12Z
4m9ked9jbanq,2.62,5870,1166.2,2486439,987,2021-06-18T15:17:46.455Z
4kqghii80yfe,4.01,4940,2445.51,2401163,802,2021-05-27T06:02:17.640Z
4jde3ri59fyv,48.88,594347,954.32,9261906,108,2022-04-03T16:56:02.752Z
4ju3wji2xsmn,42.07,454466,14795.6,201912342,630,2021-04-08T15:56:58.781Z
4kg3k4cncz5a,22.97,495106,141687.11,447483523,7459,2020-07-13T06:19:54.879Z
4j8kv02va27g,18.56,100825,13513.45,70971536,6089,2021-04-30T09:20:13.463Z
4h5ygjekg69z,2.59,4052,98.46,631242,18,2022-04-09T12:31:27.902Z
4isqw3utwy0v,4.22,15238,3833.04,12746913,1144,2021-06-30T18:55:51.896Z
4izogpsbse0t,33.57,314332,5094.8,50673376,563,2021-07-19T17:25:04.456Z
4eg2hr8lr0sx,47.18,556382,27911.99,301960188,4623,2021-03-14T11:24:44.753Z
4fqgga7q46no,41.53,233092,5848.79,18148840,1515,2021-03-18T23:56:01.51Z
4g39aavhiw37,19.54,145800,6099.65,54411041,460,2021-09-08T18:57:30.384Z
4hfxlos1ff4r,47.03,553034,18076.39,218817312,1169,2021-07-19T13:30:52.183Z
4iet4i64nvfh,6.57,70000,7337.5,86165283,1132,2021-04-21T04:29:42.134Z
4e67iux4p4ja,13.24,197960,10344.67,148096428,1567,2021-05-18T01:56:54.743Z
4efze05m9453,2.59,8783,2866.89,7548364,954,2021-05-07T15:21:48.885Z
4bz8cktp1zln,36.01,351330,1195.86,11182651,62,2022-02-04T08:40:04.683Z
4e1bn9okzd82,2.61,3500,10.54,18990,8,2022-03-29T12:45:58.288Z
4d87pvbo8fp2,2.63,3708,148.36,252078,75,2021-08-01T23:04:28.468Z
4cu0f0f217r3,98.71,3061428,9006.1,182026140,653,2021-04-18T16:22:36.967Z
4auu7lqkem99,2.63,8924,703.71,1697749,308,2021-09-14T05:04:31.399Z
49oda9ytcxj0,123.02,6281721,3312.1,119984542,299,2022-03-06T22:57:48.125Z
4dxsyf8qw3mv,7.31,45018,2320.07,18778426,898,2021-11-30T03:45:53.407Z
